title,title_key,category,upc,rating_stars,price_listing_gbp,price_excl_tax_gbp,price_incl_tax_gbp,tax_gbp,stock_count,in_stock,review_count,description_words,detail_url
The Metamorphosis,the metamorphosis,Classics,93379e3a2072a01b,1,28.58,28.58,28.58,0.0,5,True,0,262,https://books.toscrape.com/catalogue/the-metamorphosis_409/index.html
The Mathews Men: Seven Brothers and the War Against Hitler's U-boats,the mathews men seven brothers and the war against hitler s u boats,History,0d210d2448c3018f,5,42.91,42.91,42.91,0.0,5,True,0,544,https://books.toscrape.com/catalogue/the-mathews-men-seven-brothers-and-the-war-against-hitlers-u-boats_408/index.html
The Little Paris Bookshop,the little paris bookshop,Fiction,dfd9ff1f343cdaff,3,24.73,24.73,24.73,0.0,5,True,0,302,https://books.toscrape.com/catalogue/the-little-paris-bookshop_407/index.html
The Hiding Place,the hiding place,History,c4589ee5977a47be,4,55.91,55.91,55.91,0.0,5,True,0,212,https://books.toscrape.com/catalogue/the-hiding-place_406/index.html
The Grand Design,the grand design,Science,3213b1f13f5f0f7c,3,13.76,13.76,13.76,0.0,5,True,0,477,https://books.toscrape.com/catalogue/the-grand-design_405/index.html
The Firm,the firm,Fiction,ad84f18659e6bfe2,3,45.56,45.56,45.56,0.0,5,True,0,161,https://books.toscrape.com/catalogue/the-firm_404/index.html
The Fault in Our Stars,the fault in our stars,Default,3661360c99719414,1,47.22,47.22,47.22,0.0,5,True,0,142,https://books.toscrape.com/catalogue/the-fault-in-our-stars_403/index.html
The False Prince (The Ascendance Trilogy #1),the false prince the ascendance trilogy 1,Fantasy,a2a9f76339d21ab1,5,56.0,56.0,56.0,0.0,5,True,0,248,https://books.toscrape.com/catalogue/the-false-prince-the-ascendance-trilogy-1_402/index.html
The Expatriates,the expatriates,Fiction,fe7210553d56c097,2,44.58,44.58,44.58,0.0,5,True,0,267,https://books.toscrape.com/catalogue/the-expatriates_401/index.html
The Dream Thieves (The Raven Cycle #2),the dream thieves the raven cycle 2,Default,fec06f52054ea900,1,34.5,34.5,34.5,0.0,5,True,0,210,https://books.toscrape.com/catalogue/the-dream-thieves-the-raven-cycle-2_400/index.html
The Darkest Corners,the darkest corners,Young Adult,c4182bdb53e2459a,5,11.33,11.33,11.33,0.0,5,True,0,278,https://books.toscrape.com/catalogue/the-darkest-corners_399/index.html
The Crossover,the crossover,Poetry,b228042c088b1913,4,38.77,38.77,38.77,0.0,5,True,0,182,https://books.toscrape.com/catalogue/the-crossover_398/index.html
The 5th Wave (The 5th Wave #1),the 5th wave the 5th wave 1,Default,b716233fcb6877e6,2,11.83,11.83,11.83,0.0,5,True,0,194,https://books.toscrape.com/catalogue/the-5th-wave-the-5th-wave-1_397/index.html
Tell the Wind and Fire,tell the wind and fire,Fantasy,84126312e2431a09,3,45.51,45.51,45.51,0.0,5,True,0,222,https://books.toscrape.com/catalogue/tell-the-wind-and-fire_396/index.html
Tell Me Three Things,tell me three things,Young Adult,50d5a7b861ed1c54,1,41.81,41.81,41.81,0.0,5,True,0,243,https://books.toscrape.com/catalogue/tell-me-three-things_395/index.html
Talking to Girls About Duran Duran: One Young Man's Quest for True Love and a Cooler Haircut,talking to girls about duran duran one young man s quest for true love and a cooler haircut,Nonfiction,1dba84766a5e87b8,4,25.15,25.15,25.15,0.0,5,True,0,312,https://books.toscrape.com/catalogue/talking-to-girls-about-duran-duran-one-young-mans-quest-for-true-love-and-a-cooler-haircut_394/index.html
Siddhartha,siddhartha,Fiction,84bb29c53592ac40,5,34.22,34.22,34.22,0.0,5,True,0,134,https://books.toscrape.com/catalogue/siddhartha_393/index.html
Shiver (The Wolves of Mercy Falls #1),shiver the wolves of mercy falls 1,Default,59a8ae019b64f2a7,5,16.23,16.23,16.23,0.0,5,True,0,166,https://books.toscrape.com/catalogue/shiver-the-wolves-of-mercy-falls-1_392/index.html
Remember Me?,remember me,Default,2973d38c2fbd7a5c,3,11.48,11.48,11.48,0.0,5,True,0,296,https://books.toscrape.com/catalogue/remember-me_391/index.html
Red Dragon (Hannibal Lecter #1),red dragon hannibal lecter 1,Horror,e958ae92f328c181,3,23.37,23.37,23.37,0.0,5,True,0,175,https://books.toscrape.com/catalogue/red-dragon-hannibal-lecter-1_390/index.html
Peak: Secrets from the New Science of Expertise,peak secrets from the new science of expertise,Science,6036239d2ab349b7,2,16.28,16.28,16.28,0.0,5,True,0,22,https://books.toscrape.com/catalogue/peak-secrets-from-the-new-science-of-expertise_389/index.html
My Mother Was Nuts,my mother was nuts,Nonfiction,a4ce39a3720cd679,4,31.63,31.63,31.63,0.0,5,True,0,271,https://books.toscrape.com/catalogue/my-mother-was-nuts_388/index.html
Mexican Today: New and Rediscovered Recipes for Contemporary Kitchens,mexican today new and rediscovered recipes for contemporary kitchens,Food and Drink,12a90b90283b2e6d,5,24.91,24.91,24.91,0.0,5,True,0,279,https://books.toscrape.com/catalogue/mexican-today-new-and-rediscovered-recipes-for-contemporary-kitchens_387/index.html
Maybe Something Beautiful: How Art Transformed a Neighborhood,maybe something beautiful how art transformed a neighborhood,Childrens,81c68492ccd72941,1,22.54,22.54,22.54,0.0,5,True,0,131,https://books.toscrape.com/catalogue/maybe-something-beautiful-how-art-transformed-a-neighborhood_386/index.html
Lola and the Boy Next Door (Anna and the French Kiss #2),lola and the boy next door anna and the french kiss 2,Young Adult,5e1a88d248599768,4,23.63,23.63,23.63,0.0,5,True,0,140,https://books.toscrape.com/catalogue/lola-and-the-boy-next-door-anna-and-the-french-kiss-2_385/index.html
Logan Kade (Fallen Crest High #5.5),logan kade fallen crest high 5 5,Academic,7093cf549cd2e7de,2,13.12,13.12,13.12,0.0,5,True,0,215,https://books.toscrape.com/catalogue/logan-kade-fallen-crest-high-55_384/index.html
Last One Home (New Beginnings #1),last one home new beginnings 1,Fiction,07e6810fd3236bda,3,59.98,59.98,59.98,0.0,5,True,0,275,https://books.toscrape.com/catalogue/last-one-home-new-beginnings-1_383/index.html
Killing Floor (Jack Reacher #1),killing floor jack reacher 1,Thriller,8dde2ff3f6fcc0a3,4,31.49,31.49,31.49,0.0,5,True,0,61,https://books.toscrape.com/catalogue/killing-floor-jack-reacher-1_382/index.html
Kill the Boy Band,kill the boy band,Young Adult,44f545727e704187,5,15.52,15.52,15.52,0.0,5,True,0,166,https://books.toscrape.com/catalogue/kill-the-boy-band_381/index.html
Isla and the Happily Ever After (Anna and the French Kiss #3),isla and the happily ever after anna and the french kiss 3,Young Adult,45045146dbf7b009,5,48.13,48.13,48.13,0.0,5,True,0,196,https://books.toscrape.com/catalogue/isla-and-the-happily-ever-after-anna-and-the-french-kiss-3_380/index.html
If I Stay (If I Stay #1),if i stay if i stay 1,Default,7284d85428305f5a,5,38.13,38.13,38.13,0.0,5,True,0,185,https://books.toscrape.com/catalogue/if-i-stay-if-i-stay-1_379/index.html
I Know Why the Caged Bird Sings (Maya Angelou's Autobiography #1),i know why the caged bird sings maya angelou s autobiography 1,Default,d219d4e325e6f204,2,36.55,36.55,36.55,0.0,5,True,0,196,https://books.toscrape.com/catalogue/i-know-why-the-caged-bird-sings-maya-angelous-autobiography-1_378/index.html
Harry Potter and the Deathly Hallows (Harry Potter #7),harry potter and the deathly hallows harry potter 7,Default,6c49258724f11770,1,23.32,23.32,23.32,0.0,5,True,0,50,https://books.toscrape.com/catalogue/harry-potter-and-the-deathly-hallows-harry-potter-7_377/index.html
"Fruits Basket, Vol. 5 (Fruits Basket #5)",fruits basket vol 5 fruits basket 5,Sequential Art,3fd83dcf37bf1bc0,1,16.33,16.33,16.33,0.0,5,True,0,50,https://books.toscrape.com/catalogue/fruits-basket-vol-5-fruits-basket-5_376/index.html
Foundation (Foundation (Publication Order) #1),foundation foundation publication order 1,Science Fiction,3fc124f59f3068e4,1,32.42,32.42,32.42,0.0,5,True,0,204,https://books.toscrape.com/catalogue/foundation-foundation-publication-order-1_375/index.html
Fool Me Once,fool me once,Default,630e766f0a1987dd,1,16.96,16.96,16.96,0.0,5,True,0,195,https://books.toscrape.com/catalogue/fool-me-once_374/index.html
Find Her (Detective D.D. Warren #8),find her detective d d warren 8,Add a comment,b28c7d07afa7063b,1,22.37,22.37,22.37,0.0,5,True,0,275,https://books.toscrape.com/catalogue/find-her-detective-dd-warren-8_373/index.html
Evicted: Poverty and Profit in the American City,evicted poverty and profit in the american city,Add a comment,75cc85cdbe9ad46b,1,42.27,42.27,42.27,0.0,5,True,0,410,https://books.toscrape.com/catalogue/evicted-poverty-and-profit-in-the-american-city_372/index.html
Drama,drama,Default,d5ad4c92d8bf26c9,2,38.7,38.7,38.7,0.0,5,True,0,165,https://books.toscrape.com/catalogue/drama_371/index.html
Dracula the Un-Dead,dracula the un dead,Horror,e46b1074b99ac4b6,5,35.63,35.63,35.63,0.0,5,True,0,316,https://books.toscrape.com/catalogue/dracula-the-un-dead_370/index.html
Digital Fortress,digital fortress,Fiction,94bb629a3f6dd00b,5,58.0,58.0,58.0,0.0,5,True,0,249,https://books.toscrape.com/catalogue/digital-fortress_369/index.html
"Death Note, Vol. 5: Whiteout (Death Note #5)",death note vol 5 whiteout death note 5,Sequential Art,1c0a38899c82b60a,1,52.41,52.41,52.41,0.0,5,True,0,276,https://books.toscrape.com/catalogue/death-note-vol-5-whiteout-death-note-5_368/index.html
"Data, A Love Story: How I Gamed Online Dating to Meet My Match",data a love story how i gamed online dating to meet my match,Nonfiction,bcf567421c581f0a,3,32.35,32.35,32.35,0.0,5,True,0,58,https://books.toscrape.com/catalogue/data-a-love-story-how-i-gamed-online-dating-to-meet-my-match_367/index.html
Critique of Pure Reason,critique of pure reason,Philosophy,429b4a811bef386c,1,20.75,20.75,20.75,0.0,5,True,0,202,https://books.toscrape.com/catalogue/critique-of-pure-reason_366/index.html
Booked,booked,Poetry,b54d7416bb445989,5,17.49,17.49,17.49,0.0,5,True,0,176,https://books.toscrape.com/catalogue/booked_365/index.html
"Blue Lily, Lily Blue (The Raven Cycle #3)",blue lily lily blue the raven cycle 3,Default,ad5e078beceaeb4a,5,34.13,34.13,34.13,0.0,5,True,0,160,https://books.toscrape.com/catalogue/blue-lily-lily-blue-the-raven-cycle-3_364/index.html
Approval Junkie: Adventures in Caring Too Much,approval junkie adventures in caring too much,Autobiography,612369a5947a012e,5,58.81,58.81,58.81,0.0,5,True,0,375,https://books.toscrape.com/catalogue/approval-junkie-adventures-in-caring-too-much_363/index.html
An Abundance of Katherines,an abundance of katherines,Young Adult,f36d24c309e87e5b,5,10.0,10.0,10.0,0.0,5,True,0,214,https://books.toscrape.com/catalogue/an-abundance-of-katherines_362/index.html
America's War for the Greater Middle East: A Military History,america s war for the greater middle east a military history,History,add33db6ff80db24,2,51.22,51.22,51.22,0.0,5,True,0,640,https://books.toscrape.com/catalogue/americas-war-for-the-greater-middle-east-a-military-history_361/index.html
Alight (The Generations Trilogy #2),alight the generations trilogy 2,Default,d9290e99f189ce84,4,58.59,58.59,58.59,0.0,5,True,0,172,https://books.toscrape.com/catalogue/alight-the-generations-trilogy-2_360/index.html
A Girl's Guide to Moving On (New Beginnings #2),a girl s guide to moving on new beginnings 2,Romance,cf3b86489890b9f2,1,31.3,31.3,31.3,0.0,5,True,0,600,https://books.toscrape.com/catalogue/a-girls-guide-to-moving-on-new-beginnings-2_359/index.html
A Game of Thrones (A Song of Ice and Fire #1),a game of thrones a song of ice and fire 1,Add a comment,03cbb67c0f990d87,2,46.42,46.42,46.42,0.0,5,True,0,186,https://books.toscrape.com/catalogue/a-game-of-thrones-a-song-of-ice-and-fire-1_358/index.html
A Feast for Crows (A Song of Ice and Fire #4),a feast for crows a song of ice and fire 4,Fantasy,f2c8f4b4c94d5c5c,4,17.21,17.21,17.21,0.0,5,True,0,205,https://books.toscrape.com/catalogue/a-feast-for-crows-a-song-of-ice-and-fire-4_357/index.html
A Clash of Kings (A Song of Ice and Fire #2),a clash of kings a song of ice and fire 2,Add a comment,89a89e76f3516357,3,10.79,10.79,10.79,0.0,5,True,0,412,https://books.toscrape.com/catalogue/a-clash-of-kings-a-song-of-ice-and-fire-2_356/index.html
Vogue Colors A to Z: A Fashion Coloring Book,vogue colors a to z a fashion coloring book,Default,a8f4577a48023344,4,52.35,52.35,52.35,0.0,4,True,0,200,https://books.toscrape.com/catalogue/vogue-colors-a-to-z-a-fashion-coloring-book_355/index.html
The Shining (The Shining #1),the shining the shining 1,Default,d4de23aa98acc65b,3,27.88,27.88,27.88,0.0,4,True,0,187,https://books.toscrape.com/catalogue/the-shining-the-shining-1_354/index.html
The Pilgrim's Progress,the pilgrim s progress,Classics,6053ddf69c967d5f,2,50.26,50.26,50.26,0.0,4,True,0,192,https://books.toscrape.com/catalogue/the-pilgrims-progress_353/index.html
The Perfect Play (Play by Play #1),the perfect play play by play 1,Romance,9cc207168a03470d,3,59.99,59.99,59.99,0.0,4,True,0,252,https://books.toscrape.com/catalogue/the-perfect-play-play-by-play-1_352/index.html
The Passion of Dolssa,the passion of dolssa,Historical Fiction,011674f4a3834b8d,5,28.32,28.32,28.32,0.0,4,True,0,191,https://books.toscrape.com/catalogue/the-passion-of-dolssa_351/index.html
The Jazz of Physics: The Secret Link Between Music and the Structure of the Universe,the jazz of physics the secret link between music and the structure of the universe,Nonfiction,6a57286a8890d8c5,3,38.71,38.71,38.71,0.0,4,True,0,329,https://books.toscrape.com/catalogue/the-jazz-of-physics-the-secret-link-between-music-and-the-structure-of-the-universe_350/index.html
The Hunger Games (The Hunger Games #1),the hunger games the hunger games 1,Default,6d2f70d9424f41a1,5,29.85,29.85,29.85,0.0,4,True,0,251,https://books.toscrape.com/catalogue/the-hunger-games-the-hunger-games-1_349/index.html
The Hound of the Baskervilles (Sherlock Holmes #5),the hound of the baskervilles sherlock holmes 5,Classics,6587f46697fc4443,2,14.82,14.82,14.82,0.0,4,True,0,144,https://books.toscrape.com/catalogue/the-hound-of-the-baskervilles-sherlock-holmes-5_348/index.html
The Gunning of America: Business and the Making of American Gun Culture,the gunning of america business and the making of american gun culture,Nonfiction,45033bdf3d9ed158,4,16.81,16.81,16.81,0.0,4,True,0,382,https://books.toscrape.com/catalogue/the-gunning-of-america-business-and-the-making-of-american-gun-culture_347/index.html
The Geography of Bliss: One Grump's Search for the Happiest Places in the World,the geography of bliss one grump s search for the happiest places in the world,Nonfiction,c65ee14957c0fa5c,2,28.23,28.23,28.23,0.0,4,True,0,271,https://books.toscrape.com/catalogue/the-geography-of-bliss-one-grumps-search-for-the-happiest-places-in-the-world_346/index.html
The Demonists (Demonist #1),the demonists demonist 1,Fantasy,ff2dffba388d9922,2,52.11,52.11,52.11,0.0,4,True,0,217,https://books.toscrape.com/catalogue/the-demonists-demonist-1_345/index.html
"The Demon Prince of Momochi House, Vol. 4 (The Demon Prince of Momochi House #4)",the demon prince of momochi house vol 4 the demon prince of momochi house 4,Sequential Art,df53c2948b32bde3,2,27.88,27.88,27.88,0.0,4,True,0,131,https://books.toscrape.com/catalogue/the-demon-prince-of-momochi-house-vol-4-the-demon-prince-of-momochi-house-4_344/index.html
The Bone Hunters (Lexy Vaughan & Steven Macaulay #2),the bone hunters lexy vaughan steven macaulay 2,Thriller,9c4d061c1e2fe6bf,3,59.71,59.71,59.71,0.0,4,True,0,211,https://books.toscrape.com/catalogue/the-bone-hunters-lexy-vaughan-steven-macaulay-2_343/index.html
The Beast (Black Dagger Brotherhood #14),the beast black dagger brotherhood 14,Fantasy,8930013d06942df1,5,46.08,46.08,46.08,0.0,4,True,0,276,https://books.toscrape.com/catalogue/the-beast-black-dagger-brotherhood-14_342/index.html
Some Women,some women,Womens Fiction,31f5bbf4974d29c9,5,13.73,13.73,13.73,0.0,4,True,0,252,https://books.toscrape.com/catalogue/some-women_341/index.html
Shopaholic Ties the Knot (Shopaholic #3),shopaholic ties the knot shopaholic 3,Womens Fiction,38199c5d7da0c0ef,5,48.39,48.39,48.39,0.0,4,True,0,214,https://books.toscrape.com/catalogue/shopaholic-ties-the-knot-shopaholic-3_340/index.html
Paper and Fire (The Great Library #2),paper and fire the great library 2,Fantasy,ae884ac655d6ee3e,5,49.45,49.45,49.45,0.0,4,True,0,266,https://books.toscrape.com/catalogue/paper-and-fire-the-great-library-2_339/index.html
Outlander (Outlander #1),outlander outlander 1,Default,5de4baa88061a77a,5,19.67,19.67,19.67,0.0,4,True,0,193,https://books.toscrape.com/catalogue/outlander-outlander-1_338/index.html
"Orchestra of Exiles: The Story of Bronislaw Huberman, the Israel Philharmonic, and the One Thousand Jews He Saved from Nazi Horrors",orchestra of exiles the story of bronislaw huberman the israel philharmonic and the one thousand jews he saved from nazi horrors,Music,2ba5ccc84d35006c,3,12.36,12.36,12.36,0.0,4,True,0,343,https://books.toscrape.com/catalogue/orchestra-of-exiles-the-story-of-bronislaw-huberman-the-israel-philharmonic-and-the-one-thousand-jews-he-saved-from-nazi-horrors_337/index.html
No One Here Gets Out Alive,no one here gets out alive,Music,3a95f5a2df4ff921,5,20.02,20.02,20.02,0.0,4,True,0,151,https://books.toscrape.com/catalogue/no-one-here-gets-out-alive_336/index.html
